Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Baseline,IDD-Baseline,OCI-Baseline
24,0.64152218,2.476163507,0.691915673,0.257369525,0.19970793,0.479824788,0.633265698,185.5409947,1.096843394,105.016203
24,0.329770009,1.880486311,0.368907035,0.27086717,0.261235814,0.302597214,0.740949958,156.8577975,1.109363157,88.78151339
21,0.750104512,3.2939785,0.438650574,0.389666911,0.161260051,0.363885658,0.763753505,166.3310843,1.202920803,94.14339371
21,0.212436737,1.740458598,0.547326349,0.272176041,0.293751148,0.640762837,0.53507273,201.990897,1.206691804,114.3268477
21,0.342252952,2.778111242,0.73988044,0.260283594,0.148673539,0.715756236,0.812840931,209.835656,0.871377626,118.7669813
20,0.498778899,3.26890743,0.538509421,0.154598782,0.188675924,0.891038115,0.712583479,239.361774,0.83351976,135.4787641
24,0.503062738,2.043138555,0.617004252,0.377747623,0.247477586,0.807246838,0.746827901,227.4728525,1.335688417,128.7496345
24,0.661218202,2.513381701,0.290885274,0.22986657,0.113741605,0.363053582,0.680280864,151.5579999,0.809510425,85.78182793
22,0.753661337,2.528938565,0.221374808,0.201315773,0.281574696,0.512543942,0.619629771,179.7119392,1.13111179,101.7169576
20,0.609268513,3.083524346,0.718196357,0.270263305,0.259469787,0.442928678,0.691258597,180.958316,1.200045719,102.4224068
22,0.520246332,1.9715742,0.575009874,0.178023178,0.113092115,0.541943006,0.694583958,193.3663873,0.703544246,109.4453752
22,0.212209342,2.967612271,0.267217089,0.294652852,0.174237052,0.672460343,0.681353269,216.3884306,1.014203103,122.4758517
23,0.743145239,3.35049975,0.359202878,0.315453209,0.148099929,0.869421453,0.712528417,235.7229913,1.094061302,133.419213
22,0.631484578,2.184119387,0.533160196,0.200784695,0.161332968,0.82175804,0.548610309,241.1148538,0.938111242,136.4710072
23,0.408045353,1.678980752,0.719346701,0.209241205,0.298993639,0.670592759,0.624745315,205.8934653,1.138354034,116.5357013
21,0.496963726,1.517511501,0.23162952,0.277645536,0.171242197,0.503087349,0.736514321,188.524456,0.937878021,106.7048421
21,0.673377608,2.850987315,0.340068914,0.37406242,0.116872998,0.830477295,0.506212355,230.6976808,1.147734617,130.5748874
23,0.504657661,3.047773698,0.301722643,0.194428758,0.259116538,0.408980046,0.686533552,161.6167175,1.029492735,91.47506211
21,0.297942221,1.526279192,0.558086402,0.2349841,0.278126812,0.819634045,0.618436749,230.2511425,1.10697611,130.3221467
22,0.78001369,1.761657799,0.249139247,0.285429085,0.15838577,0.724412485,0.519302109,213.3173319,1.054593052,120.7376098
22,0.707086867,3.471974157,0.565859453,0.310456827,0.122202319,0.642625288,0.715473336,210.8458644,1.034809128,119.3387592
22,0.349378368,3.430093254,0.699136237,0.326620212,0.155064052,0.547098127,0.634091146,183.7120147,1.071725524,103.9810003
24,0.653118224,2.906741351,0.26148701,0.190139527,0.124308894,0.754884559,0.61091209,228.670916,0.842568198,129.4277385
20,0.201443446,3.070741645,0.775729676,0.256373046,0.20290233,0.906304623,0.876851782,254.218751,0.976532478,143.8878131
22,0.720753248,3.035039798,0.72038219,0.365601637,0.283021493,0.392925234,0.770543324,160.6199133,1.39712118,90.91087093
20,0.444032634,1.915545384,0.712231853,0.183688472,0.287197778,0.399198973,0.889577379,172.527657,0.970672105,97.65065387
23,0.33207589,1.653609728,0.394160769,0.359520122,0.152007467,0.497474413,0.703675953,175.0584268,1.034112202,99.08306955
21,0.617108713,1.252483384,0.649516737,0.278728657,0.251478515,0.96193284,0.70064023,253.1472158,1.160145155,143.2813242
24,0.49904495,2.448135311,0.389047105,0.338169417,0.176803574,0.5730602,0.595693585,200.921686,1.171135733,113.7216743
21,0.342489591,3.452248601,0.344380242,0.380067977,0.298506422,0.72333482,0.727746766,227.6783671,1.438537265,128.8659558
22,0.26779484,2.412017109,0.767089615,0.220102435,0.238657687,0.549545045,0.886311494,183.3798435,0.939484022,103.7929914
22,0.64205869,2.675560234,0.379212995,0.35058742,0.183933464,0.307177853,0.708633629,144.858587,1.133255713,81.98996025
23,0.75624069,1.485093057,0.282919463,0.31983279,0.220512814,0.321556745,0.79211439,159.5674577,1.144274462,90.31518107
21,0.215919658,2.207032986,0.22715426,0.155476021,0.276426492,0.966667662,0.846338294,252.0287671,0.900474847,142.6482822
22,0.444195298,1.956035295,0.368283391,0.311448223,0.167336966,0.554102775,0.88134283,195.965754,0.9711621,110.9166168
20,0.367702962,1.596100569,0.302802789,0.298821086,0.201845485,0.879628153,0.865255115,250.2187217,1.00275639,141.6237965
20,0.513706263,3.128298581,0.708558175,0.38415673,0.263242293,0.584470132,0.890740071,203.6395869,1.344751273,115.2600062
23,0.422476255,1.902357943,0.230256465,0.390238043,0.158554192,0.549035503,0.848685705,195.4183273,1.101631741,110.6067733
23,0.491054406,2.556960817,0.678569904,0.204414967,0.170538511,0.917513109,0.827023019,255.0542613,0.8909919,144.3607119
20,0.341422312,2.890092132,0.309003141,0.265699096,0.124529715,0.388430456,0.880999394,167.9486807,0.777951526,95.05895328
20,0.78448711,2.889269096,0.583579137,0.221193184,0.198148058,0.765121842,0.784160262,231.6503152,1.002747701,131.1140784
21,0.496005326,3.180382652,0.521871006,0.235112928,0.145638965,0.951878361,0.786474908,248.4054504,0.875135402,140.5974849
21,0.435861516,1.760432689,0.436503598,0.328715782,0.10516552,0.431677901,0.756451926,163.28434,0.864497155,92.41893645
23,0.394441602,2.388011895,0.380733547,0.302934913,0.261436514,0.896495782,0.834099112,253.7412252,1.213051825,143.6175335
23,0.440824467,3.37189038,0.766001412,0.249672078,0.156323431,0.409747662,0.647341009,160.7121174,0.941995965,90.96305847
20,0.506423423,3.008850438,0.435259206,0.199205816,0.256885249,0.861286178,0.778360473,248.2053031,1.041211419,140.4842016
20,0.550740888,2.510227759,0.690539262,0.195549902,0.1112565,0.620512753,0.811267139,205.9594994,0.709999424,116.5730767
24,0.57989584,2.607234621,0.782567889,0.382140156,0.283964694,0.526336789,0.719223526,195.1052164,1.463264028,110.4295525
22,0.619238163,2.315305265,0.781655577,0.176106768,0.169388277,0.338739374,0.709091207,161.1894471,0.834294186,91.23322706
23,0.391891117,3.211683422,0.24322602,0.39070638,0.121021629,0.484698623,0.73616987,184.8623433,1.088618311,104.6320863
22,0.638451086,1.557183006,0.571029412,0.369557051,0.295200185,0.95054642,0.82915723,264.1623398,1.419318541,149.5158843
24,0.267611623,2.056912818,0.338608817,0.155753287,0.148017194,0.937625609,0.699935479,257.9485371,0.738695781,145.998872
20,0.326492998,3.249744961,0.534737216,0.227350723,0.140715517,0.300281098,0.784218791,154.2954221,0.784067277,87.33120892
21,0.252418118,2.514180533,0.23669208,0.196822466,0.158346853,0.961698125,0.52844525,251.2774242,0.842088091,142.2230221
21,0.34177409,1.397399891,0.466435363,0.322848904,0.156505432,0.437989056,0.655337093,165.8761635,0.964496118,93.88590852
22,0.412185441,1.35825279,0.245015184,0.269730282,0.200704838,0.734648774,0.716623298,214.1699383,0.984536089,121.2201851
20,0.341784412,1.572458142,0.664170299,0.251495069,0.287099482,0.371302899,0.657067627,157.2746248,1.10305323,89.01743761
24,0.710174768,2.206502647,0.233492717,0.301409287,0.187595276,0.913270636,0.510620428,244.5809046,1.18007228,138.432792
20,0.759901655,3.199074829,0.226937376,0.154172668,0.204614175,0.82920884,0.729343575,241.9937223,0.905752246,136.9684468
22,0.343582619,3.299466035,0.313673198,0.338460585,0.207442605,0.929422574,0.785004373,258.8252002,1.183169427,146.4950633
22,0.735915723,1.860238148,0.32729609,0.339296702,0.221704433,0.484673016,0.585973626,187.815815,1.261552127,106.3037513
23,0.611461606,2.401257822,0.468648484,0.17896767,0.189265554,0.423922489,0.588467239,176.0732745,0.913121929,99.65747336
24,0.475728192,1.15499082,0.27904915,0.386579337,0.166713857,0.796211608,0.757727973,224.0208481,1.129002078,126.7958
23,0.535789674,2.913946658,0.413163967,0.25473829,0.172733164,0.404248128,0.662297625,172.3895612,0.995368468,97.57249166
20,0.219916192,1.393541058,0.780550476,0.318675953,0.174610733,0.580892443,0.830379881,201.3428698,0.958185922,113.9600643
20,0.55723079,2.956786292,0.331138978,0.384558165,0.295999869,0.786663767,0.682470964,238.5829267,1.47235764,135.0379365
22,0.411236547,3.351009831,0.230181122,0.328948597,0.208242865,0.774843114,0.579790055,234.6906604,1.230975559,132.8349138
21,0.695666356,1.722327845,0.334643463,0.25166142,0.242748662,0.337693826,0.704602453,162.9636979,1.082341687,92.23745299
23,0.762468474,2.552148891,0.560080471,0.166908746,0.103959383,0.759442275,0.789799771,215.5732667,0.694675756,122.0144689
24,0.378195656,2.484681467,0.679147374,0.27330911,0.270463713,0.889736833,0.873712314,252.4435944,1.18449052,142.8830744
22,0.781063027,2.80307014,0.762283568,0.393573168,0.121146251,0.3830218,0.750999864,156.3322024,1.121322624,88.48402653
20,0.743227872,1.662379097,0.214384909,0.382385971,0.223667377,0.948445305,0.516249828,252.263446,1.344692649,142.7811105
21,0.418702162,2.599410257,0.292469864,0.349449105,0.10316952,0.942311622,0.513148004,260.9388404,1.052948461,147.6913837
23,0.655633628,3.28357234,0.493409672,0.396528856,0.199191188,0.799399731,0.554542012,226.7969406,1.373732464,128.3670684
21,0.405883347,2.216981218,0.480788803,0.29517754,0.243475368,0.945605194,0.708532916,262.6360558,1.182692483,148.6520076
24,0.364157794,2.823794071,0.456163625,0.293572726,0.257548824,0.381156382,0.680475594,157.5595038,1.188033477,89.17867917
20,0.321962398,1.139340304,0.541730309,0.387942178,0.158201335,0.894366116,0.857463512,252.4936163,1.06699673,142.9113868
20,0.765289389,1.510422354,0.329829991,0.290777789,0.258930555,0.572948828,0.643440608,190.1684733,1.188773834,107.6353559
20,0.561497124,1.453183081,0.293726944,0.229302251,0.170890952,0.896963138,0.74882972,252.6992646,0.889694582,143.0277838
22,0.619297102,1.983152346,0.501412855,0.298045651,0.129913934,0.987138568,0.579138857,255.493616,1.014641784,144.6093867
22,0.283361877,2.022205604,0.389874246,0.199609352,0.206148538,0.789978798,0.799095632,222.3644948,0.85461418,125.8583041
23,0.714490597,2.658821898,0.554186514,0.189195838,0.233523855,0.300050263,0.721133863,155.9521716,1.002222321,88.2689291
21,0.677027519,3.019556715,0.444382051,0.181886703,0.112644289,0.798574474,0.779475596,234.9536235,0.751146681,132.9837509
20,0.617083676,1.309875272,0.421913027,0.368107251,0.239723595,0.458233832,0.761971693,170.7020073,1.217204245,96.61733613
22,0.621697518,2.021174636,0.531456237,0.252879039,0.14770384,0.896768588,0.571243573,240.8557563,0.966463807,136.324358
22,0.49918202,1.817540386,0.595109059,0.202163812,0.290569701,0.677717904,0.722417959,206.4335161,1.080809699,116.8413701
23,0.414212566,2.610031761,0.712784032,0.37388339,0.186030603,0.475119853,0.60145713,172.9516788,1.218375653,97.89065021
21,0.535330841,2.588635243,0.458690047,0.2511378,0.126549361,0.705772037,0.506858066,222.2262523,0.935912848,125.7800588
21,0.520474739,3.102470999,0.502579224,0.308637864,0.110265509,0.880894874,0.696154793,249.6766531,0.98183177,141.3169857
20,0.306940482,1.153013401,0.610180764,0.353083534,0.138817086,0.778636803,0.865809293,232.917965,0.95500213,131.8315682
24,0.664332344,2.360473047,0.269016751,0.2378193,0.20593002,0.406676043,0.612640929,160.9878456,1.028425004,91.1191206
24,0.793403377,1.829839683,0.280113964,0.347813081,0.14979388,0.4590067,0.882524539,167.586957,1.037119405,94.85421769
23,0.360494862,1.507483022,0.677362995,0.389982026,0.131540058,0.720601387,0.505502094,225.3983748,1.159656764,127.5754801
24,0.738720643,2.034340897,0.682856401,0.29768078,0.222314817,0.950840989,0.613607232,250.962551,1.237983229,142.0448039
22,0.261405858,3.36159308,0.462116474,0.393311023,0.150279082,0.887488909,0.699474355,239.2268281,1.157749111,135.4023847
23,0.642636784,3.2190252,0.262946537,0.150090801,0.22094645,0.606662108,0.643639566,205.8667898,0.950294233,116.520603
22,0.507373541,2.614086354,0.561123204,0.15175485,0.126691179,0.872512388,0.718455081,247.3173346,0.725271799,139.9816114
22,0.469122712,1.352030035,0.635077854,0.261286187,0.223445362,0.958786434,0.559170355,252.5914671,1.1026938,142.9667704
22,0.367011238,3.175248045,0.530404985,0.391206012,0.261347431,0.872733371,0.843696878,250.6633329,1.376303984,141.8754464
23,0.791762897,2.698658135,0.28557367,0.375056345,0.265813182,0.459715189,0.882059953,182.7831184,1.365526341,103.455245
23,0.240958113,2.473641254,0.751622253,0.188277515,0.296126846,0.863988019,0.536865977,237.7265367,1.14039948,134.5532198
21,0.78979119,1.199500773,0.412434483,0.230201868,0.163420467,0.457683974,0.600945047,181.7966332,0.921100471,102.8968944
22,0.514636714,1.96053279,0.648777345,0.243604815,0.258489054,0.78852397,0.776876523,223.8421021,1.095038561,126.6946298
21,0.609867528,2.12286799,0.216520595,0.258397108,0.217511025,0.697352836,0.725242483,208.6588244,1.029995261,118.1008946
24,0.562925039,1.2670835,0.44807189,0.191644226,0.16244243,0.554282323,0.835887629,195.2287426,0.782842683,110.4994683
20,0.402443459,2.809989948,0.794522742,0.286421404,0.190433594,0.940384417,0.589213488,261.8372321,1.11313356,148.1998734
23,0.393032592,2.221166291,0.79056537,0.334088247,0.217344751,0.846811773,0.713346569,246.0544685,1.21811758,139.2668292
20,0.693246637,2.874978672,0.327039148,0.174840585,0.271333133,0.602566203,0.675272427,206.6898518,1.059505876,116.9864561
23,0.704883145,1.903331376,0.270350546,0.381203047,0.19571458,0.571791345,0.662274377,188.5852136,1.246920367,106.7392309
23,0.452598263,1.51567204,0.3977903,0.200197343,0.292332461,0.878148335,0.68262853,239.1885842,1.094743089,135.3807386
20,0.560084705,1.762014181,0.352701636,0.226015733,0.244025288,0.3055791,0.754553839,144.8120312,0.966060892,81.96360966
20,0.686043061,3.452348477,0.446055704,0.325258642,0.285107518,0.856125642,0.835137419,248.4151275,1.352499796,140.6029622
24,0.307830867,2.734035181,0.229228105,0.352708017,0.285245024,0.372022278,0.885000977,155.5483066,1.263683429,88.04034154
24,0.529798401,2.883206239,0.21479066,0.255322619,0.192839352,0.911144372,0.753721793,242.3598742,1.025075955,137.1756888
21,0.22577477,3.236605668,0.201016105,0.184871018,0.25737705,0.796064243,0.731545502,237.1740365,0.990426372,134.2405046
21,0.336660436,3.042070897,0.446101819,0.236128839,0.198172761,0.744067394,0.67924363,215.9603544,0.964885701,122.2335606
21,0.741029666,3.140302933,0.392608255,0.151615421,0.168393096,0.566167615,0.651623077,198.5893679,0.843957386,112.4015822
22,0.623477392,2.641768456,0.329013517,0.247800751,0.121457792,0.836082857,0.695246594,242.025834,0.895503315,136.986622
24,0.39060305,1.85239018,0.506018053,0.318438636,0.227873323,0.97298277,0.651613636,254.3085656,1.203266682,143.9386481
21,0.714080817,1.720563603,0.413337943,0.367821304,0.108351853,0.371210967,0.713568437,166.6469757,1.018790391,94.32218826
21,0.617522992,2.386557878,0.759136624,0.320017191,0.287247751,0.552269026,0.529043431,200.6501158,1.392847685,113.5679655
24,0.597384467,1.848296757,0.701571724,0.347210154,0.103514512,0.411476083,0.872675138,159.1697901,0.922610311,90.09010119
22,0.442222473,2.749282954,0.342846247,0.379745236,0.281513458,0.811649599,0.738159121,241.535641,1.418776773,136.7091728
21,0.370805304,1.878940583,0.300485763,0.293511451,0.233396751,0.621537617,0.792359321,196.2463376,1.05585278,111.0754271
21,0.228107878,1.548368951,0.602436875,0.249446033,0.285176859,0.439414978,0.576989601,181.1375311,1.137850675,102.5238426
24,0.283067444,1.508254099,0.349717111,0.359983054,0.290539642,0.851936645,0.797045693,247.4498669,1.34026608,140.0566247
22,0.776070632,3.160951965,0.226685204,0.369096327,0.159969022,0.761143802,0.67969572,218.8609881,1.20105323,123.8753193
23,0.407856111,2.271665806,0.51523345,0.300974716,0.254707952,0.372172033,0.843100005,155.3895133,1.123111489,87.95046453
21,0.302488769,2.691770525,0.443220239,0.343484004,0.178017758,0.99821876,0.692972527,270.2749465,1.141066686,152.9756197
20,0.344668441,3.389599439,0.57164819,0.395067972,0.142137565,0.931512124,0.879101812,245.5391533,1.097011442,138.9751608
24,0.733728247,1.79772488,0.56733141,0.272947909,0.172587494,0.387938922,0.642406641,157.4998034,1.022351091,89.14488873
22,0.44240437,3.30684779,0.46495457,0.284551501,0.12663438,0.779646723,0.89433591,231.8137408,0.903046341,131.2065773
24,0.286099565,2.244153932,0.397774326,0.179807568,0.245728891,0.547755071,0.816452689,195.4713557,0.925732426,110.6367873
24,0.711817897,1.902953229,0.725602237,0.340537244,0.198996487,0.60065003,0.656303842,193.2055684,1.218786821,109.3543517
24,0.550700659,3.109384152,0.589371973,0.234657951,0.144353386,0.576515376,0.77217802,199.1472722,0.908958513,112.717356
24,0.640505838,3.214648587,0.62812602,0.278227905,0.159810146,0.900849868,0.560259525,254.2810692,1.125428371,143.9230851
21,0.441148074,2.844802029,0.298791798,0.287410428,0.185851874,0.321488488,0.859584299,158.32932,0.967964228,89.61439513
22,0.216193172,1.237718354,0.57971253,0.287704377,0.239885032,0.84377684,0.883900076,231.967636,1.030443157,131.293682
24,0.234886686,1.74388045,0.540410936,0.353049597,0.299806715,0.522327156,0.705524889,194.2421058,1.357728738,109.9410319
23,0.31142394,3.20001257,0.713138891,0.291846115,0.144105777,0.713486734,0.71454913,209.8901588,0.969993828,118.7978299
24,0.296993236,2.555188817,0.222357263,0.304330714,0.15911612,0.868006751,0.633108685,235.6032565,1.027396559,133.3514432
20,0.491541267,3.465267344,0.707144463,0.399146263,0.106141355,0.89274029,0.569423823,240.6919558,1.151484882,136.231647
