Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Mid-future,IDD-Mid-future,OCI-Mid-future
22,0.643604435,1.613518596,0.715226598,0.373275378,0.176178282,0.511176681,0.869044497,216.0007948,1.957982033,80.11469479
23,0.553517131,1.573835529,0.73852112,0.332813532,0.241612814,0.51100984,0.76661063,234.9303606,2.290057464,87.13567076
20,0.379281427,3.232251905,0.774267749,0.340573485,0.104787807,0.51067956,0.836131725,232.9608988,1.269610524,86.40519735
23,0.297074595,3.497779498,0.241818859,0.343450879,0.17636568,0.510595669,0.83353094,232.9183758,1.808915115,86.3894256
22,0.591034779,3.387641201,0.332279061,0.2343164,0.212696097,0.510180689,0.563036006,216.9413738,1.883388965,80.46355552
23,0.4,2.4,0.8,0.4,0.3,0.51,0.59,219.0201302,2.943551102,81.23456629
23,0.4,2.6,0.2,0.4,0.2,0.51,0.62,217.6342873,1.974084245,80.72055716
22,0.8,2.9,0.8,0.3,0.1,0.51,0.54,217.089115,1.698504833,80.51835275
25,0.6,1.4,0.6,0.2,0.1,0.51,0.56,215.6486117,0.954101201,79.98407007
20,0.246596133,2.101915914,0.433315916,0.217779512,0.298503951,0.509956142,0.846455224,235.1769367,2.277592179,87.22712581
20,0.645670988,1.954265723,0.252880998,0.397031147,0.197821829,0.509893126,0.64048495,217.1069452,2.152369317,80.52496598
20,0.222921726,2.687874031,0.380322044,0.220680867,0.21362937,0.509668183,0.566360177,234.6044548,1.754739317,87.01479228
20,0.723753128,1.488606788,0.527428371,0.170063389,0.212997626,0.509611618,0.760848244,216.3260421,1.671603048,80.23532901
20,0.618511221,1.276183514,0.506362366,0.285541309,0.200363869,0.509569643,0.565308006,217.0338256,1.853752322,80.49784592
21,0.341490402,3.281141268,0.388831336,0.18116086,0.14038821,0.509554888,0.579256365,232.8519633,1.099638363,86.3647932
24,0.259863834,1.109303669,0.723977896,0.32786967,0.108876253,0.509523675,0.515678597,233.2205923,1.338959213,86.50151768
23,0.440087434,3.469643995,0.773399521,0.174693462,0.223819247,0.509499946,0.544302867,216.7375771,1.711226177,80.38796734
23,0.220630829,2.0824669,0.276611815,0.213540025,0.165804585,0.509221,0.53175179,233.1147944,1.400729579,86.46227723
22,0.474807347,2.211366188,0.337957601,0.357986429,0.243963396,0.509116661,0.554331036,235.1290323,2.437773998,87.20935808
23,0.517192448,2.584300473,0.39080565,0.195768796,0.211853253,0.509024552,0.641055204,234.213345,1.744371896,86.86972966
20,0.782751324,1.892968517,0.552921566,0.260800365,0.155051205,0.508936068,0.879902723,232.735079,1.517123606,86.32144079
24,0.589524315,3.4212602,0.253673507,0.23078334,0.102502943,0.508676076,0.716202169,232.447511,1.067155176,86.21478185
21,0.315947247,1.657494663,0.71124531,0.33069177,0.197275012,0.508676069,0.696324093,216.0427675,1.928232671,80.13026247
22,0.702254861,2.567253615,0.303812811,0.347533517,0.128387257,0.508543554,0.552498195,233.0629804,1.560178092,86.44305944
20,0.525817754,1.932857553,0.559404766,0.153336005,0.258669178,0.508540732,0.692861635,217.2269273,1.954635269,80.56946733
23,0.377289367,2.100847317,0.666829261,0.203534865,0.214242511,0.508235144,0.514877693,216.0737567,1.754665094,80.14175635
20,0.232782128,1.906936055,0.629079373,0.366738916,0.100763988,0.507862702,0.631040391,232.6555033,1.388996438,86.29192619
20,0.327014036,2.70882832,0.413689125,0.159182369,0.290115141,0.507860996,0.773298048,217.2321731,2.058015708,80.57141301
23,0.203200396,1.655697795,0.475680873,0.326759278,0.187651671,0.507791309,0.880436205,232.7586235,1.823884694,86.33017347
21,0.763915806,1.133537674,0.599776931,0.154160327,0.277018953,0.507452765,0.598526163,216.9347215,2.190047051,80.46108819
24,0.242797224,3.000983578,0.414238828,0.20135867,0.14982778,0.507360314,0.802865376,213.3273733,1.109765204,79.12312277
24,0.777249123,1.237603644,0.572215768,0.245001275,0.168718259,0.507113694,0.658051228,232.5892171,1.602580458,86.26734062
20,0.357011039,1.129846268,0.561646067,0.368707288,0.174574274,0.507100662,0.687179698,215.0183683,1.886940384,79.75031281
22,0.665289534,2.290275513,0.518253164,0.281414214,0.280866622,0.507055283,0.73018192,235.008496,2.458221299,87.16465118
23,0.652488882,2.478046103,0.21520757,0.201646833,0.127756074,0.506875436,0.584743097,214.0756763,1.164010874,79.40066832
24,0.328554248,2.794283179,0.696831165,0.232403178,0.167166645,0.506726659,0.668671102,232.4566052,1.439483355,86.21815487
20,0.435386637,1.280581327,0.635631514,0.220681179,0.164246578,0.506409538,0.864641023,213.6337756,1.363958849,79.23676738
22,0.775405977,2.184993712,0.258054222,0.295754085,0.248731585,0.506187988,0.623798386,234.3466808,2.381182688,86.91918392
21,0.715254741,1.512944915,0.233491107,0.183528095,0.281422342,0.506111539,0.601954971,235.233946,2.261678312,87.24827059
21,0.374572983,2.598855848,0.224673376,0.378182911,0.297169224,0.505886109,0.660720615,234.9911152,2.764608996,87.15820463
22,0.299526052,2.486935871,0.715620343,0.37600934,0.270309942,0.50554173,0.565771328,216.3861679,2.631558137,80.25762968
24,0.422966029,1.631038975,0.589296424,0.330184792,0.266491122,0.505525757,0.511311706,235.3952898,2.485036656,87.30811298
21,0.41137816,2.759768277,0.552906921,0.174340065,0.18997721,0.505328591,0.566527489,214.9414992,1.438637879,79.72180204
23,0.317304138,2.044120725,0.280536191,0.376414233,0.14288428,0.505140026,0.523680643,213.2213492,1.704304169,79.08379841
20,0.500530371,3.474031725,0.612594694,0.179500019,0.267703025,0.504914714,0.538396288,235.0788138,2.096168964,87.19073202
21,0.47666259,1.820408657,0.547389796,0.170071419,0.142246897,0.50482974,0.763312475,232.3507994,1.085210406,86.17891149
24,0.328123712,2.019639687,0.763448474,0.250366489,0.212643237,0.504803646,0.856243661,214.9880546,1.763859624,79.73906944
24,0.280220271,3.41743917,0.645243486,0.358709012,0.170642964,0.504800034,0.703806435,232.6576898,1.821255231,86.29273714
23,0.521173968,1.243219149,0.200912792,0.2926812,0.102373812,0.504770459,0.878219521,231.9031258,1.184878986,86.01286937
23,0.360107528,3.454991104,0.574046907,0.247146709,0.167615063,0.504442018,0.593452286,232.5484479,1.480254506,86.25221933
21,0.264891366,2.344922025,0.300607684,0.349939888,0.235554838,0.504398768,0.644296418,215.711776,2.241805121,80.00749773
22,0.442423084,1.778487639,0.338619706,0.314367561,0.202665922,0.504344219,0.559086853,215.1227377,2.003310881,79.78902342
21,0.431609106,2.303000768,0.652091162,0.193378145,0.159429385,0.504043004,0.625713036,232.5391225,1.288750614,86.24876054
21,0.29126307,2.587316253,0.665463811,0.300998809,0.224409612,0.503856201,0.573815176,234.3065283,2.042774462,86.90429136
20,0.363288854,2.084913332,0.68770345,0.373270662,0.18757576,0.503799902,0.692097547,233.1871723,1.988323884,86.4891222
22,0.512488323,2.020844728,0.486031444,0.29992279,0.289575846,0.503745686,0.690587658,234.824465,2.623197338,87.09639407
23,0.311754577,3.300891247,0.764276294,0.200410115,0.113891644,0.503566113,0.535570367,232.7758108,1.036367277,86.33654824
20,0.25825997,3.287563488,0.470834158,0.162452399,0.298165023,0.503505012,0.834581746,216.3224221,2.067704166,80.23398635
22,0.75527229,2.165123368,0.579718406,0.391338377,0.272454571,0.503415284,0.870169955,234.6328063,2.751404846,87.02530784
20,0.451295929,1.212320642,0.769068685,0.390502766,0.116231911,0.503382988,0.792840098,232.7830225,1.461961023,86.33922305
23,0.577150713,1.514362357,0.696698944,0.25614071,0.218557382,0.503356557,0.702279161,233.7854615,1.946605104,86.71102765
24,0.711434811,2.442080763,0.731037635,0.175381939,0.226319031,0.503337868,0.765404326,233.4212235,1.76858103,86.57593181
23,0.456414887,2.797125842,0.700347511,0.237704101,0.161498841,0.503230043,0.534130838,232.8168738,1.491940296,86.35177847
22,0.302416784,1.268824908,0.404165747,0.155839192,0.299695058,0.503100321,0.670331667,216.4362404,2.181568634,80.27620157
21,0.496963726,1.517511501,0.23162952,0.277645536,0.171242197,0.503087349,0.736514321,232.2764208,1.608819744,86.15132449
22,0.704040164,3.30257986,0.683246993,0.372340077,0.25876029,0.50291667,0.75036098,234.4459656,2.626942326,86.95600865
22,0.699572995,1.756015473,0.383237896,0.264365406,0.248753884,0.502795861,0.755430686,215.3741869,2.185100259,79.88228591
20,0.769992176,2.281485897,0.475686042,0.267387594,0.210271629,0.502781027,0.81914009,214.7110544,1.907818076,79.63633007
20,0.588160832,3.034215102,0.235580675,0.173750184,0.139028226,0.502741925,0.733688652,232.15783,1.098421085,86.10733915
21,0.355343192,2.579771851,0.717784065,0.350935346,0.296537071,0.502683938,0.840038635,234.562241,2.65819853,86.9991352
22,0.652318083,1.201869623,0.52091966,0.339321409,0.130145073,0.502660266,0.754450351,232.5257471,1.518611957,86.24379959
22,0.56929122,2.689843035,0.321179434,0.324712566,0.223895723,0.502620122,0.791309693,233.359486,2.157418583,86.55303337
22,0.434310101,1.301406242,0.79068763,0.227911904,0.290388261,0.50240594,0.814222628,215.9641842,2.321654328,80.10111591
24,0.248756649,1.920142632,0.320399815,0.152888649,0.132966169,0.502396989,0.875837172,231.7972767,0.908540987,85.97360992
22,0.333669938,1.512335886,0.302538659,0.310212252,0.209306982,0.501577176,0.843932956,214.620885,1.971115736,79.60288625
21,0.244298791,3.46259339,0.537992064,0.321224246,0.214165127,0.501529241,0.530682718,233.8811619,2.025428346,86.74652294
22,0.266650524,3.467768457,0.586992246,0.207369536,0.133497468,0.501366422,0.65946307,212.4808527,1.078964315,78.80914827
23,0.382636822,2.493888733,0.238493965,0.232611731,0.114360708,0.501330131,0.541676419,232.1658152,1.041370305,86.11030086
23,0.240268799,3.328905808,0.428767435,0.22710676,0.196491758,0.501009907,0.515063238,232.7834669,1.620315608,86.33938786
23,0.420135105,1.334539146,0.725608512,0.229843241,0.117059439,0.50059946,0.601060411,231.0506692,1.067904699,85.69669319
23,0.45427482,1.587206619,0.554813219,0.199092497,0.242181188,0.500555562,0.657515181,215.1293881,1.955024913,79.79149006
24,0.388470045,2.982750952,0.289424604,0.257971951,0.225306187,0.500228182,0.697974355,214.6029279,1.892925791,79.59622596
21,0.465503872,1.19214807,0.480265101,0.203580993,0.130971177,0.500142933,0.718059167,230.8191619,1.143396753,85.61082714
22,0.8,3.4,0.6,0.3,0.2,0.5,0.74,214.437164,1.85096067,79.53474411
24,0.8,1.5,0.3,0.3,0.2,0.5,0.8,232.4754902,1.696609952,86.22515932
20,0.217850805,2.365565505,0.598328841,0.364810702,0.109529085,0.499970716,0.772800146,230.419504,1.303889069,85.46259402
20,0.570127539,1.211503304,0.675184181,0.222717346,0.253079333,0.499880423,0.677169227,233.772926,2.154570758,86.70637827
22,0.628664923,2.064676953,0.399126142,0.326129756,0.118475863,0.499720255,0.629238439,212.362151,1.462170876,78.76512182
23,0.735320052,1.520384433,0.670154864,0.230533593,0.150983554,0.49956506,0.746722831,230.5526719,1.381351448,85.511986
22,0.797125639,3.008194316,0.791945064,0.368925791,0.111182552,0.499260492,0.655126038,230.434675,1.575540146,85.46822096
24,0.499586339,1.693922105,0.610979816,0.214678384,0.190126336,0.498763465,0.710726077,231.888221,1.601217423,86.00734118
23,0.602722333,2.733823801,0.722778552,0.247800339,0.165612911,0.498606687,0.653426088,230.8566021,1.546957232,85.62471371
22,0.532715462,1.785222034,0.30892378,0.196424885,0.267529724,0.498591973,0.651917464,233.7583898,2.121141434,86.70098677
21,0.761986378,2.28937898,0.776292564,0.307901271,0.294123375,0.498322523,0.563152457,215.8672579,2.767524222,80.06516596
22,0.345487382,1.833037749,0.382151684,0.244784901,0.11067991,0.498260078,0.708925144,211.9859708,1.037002586,78.62559658
20,0.47884272,1.333499041,0.22137201,0.372008074,0.194969924,0.498000032,0.619847689,232.210319,2.05563239,86.1268073
21,0.456187473,1.178135146,0.735839618,0.154168176,0.265579062,0.497816305,0.878118523,233.3816925,1.963833054,86.56126975
22,0.285260941,3.05866039,0.468139619,0.372415361,0.170363131,0.497476263,0.825928606,230.3031798,1.779714611,85.41944938
23,0.33207589,1.653609728,0.394160769,0.359520122,0.152007467,0.497474413,0.703675953,212.1907388,1.643609403,78.701545
24,0.573530194,3.460031495,0.514848223,0.192048663,0.158964372,0.496695058,0.757769942,230.5699758,1.295907993,85.51840404
21,0.769107274,2.518196083,0.77981329,0.287556057,0.296742975,0.49663098,0.764705716,233.7043306,2.580251147,86.68093623
24,0.214169432,1.946210864,0.300200897,0.205262427,0.203061608,0.496546868,0.799986689,231.9554717,1.570905963,86.03228444
24,0.442176829,2.481001362,0.284102543,0.24045206,0.207970336,0.496321551,0.710546276,232.3380485,1.767133991,86.1741822
23,0.500635895,2.19103999,0.768927569,0.183894549,0.157658958,0.496265538,0.521256576,230.7355006,1.317991133,85.57979718
21,0.700910749,1.711377466,0.665833429,0.363777107,0.170553946,0.495780564,0.64364319,230.686575,1.961570198,85.56165067
23,0.620781796,2.316374285,0.787865245,0.157763184,0.261686265,0.495680872,0.864567408,232.9258488,2.001519656,86.3921973
24,0.475263896,1.900398718,0.249647714,0.389852032,0.106659544,0.495397834,0.750241211,210.6903138,1.494818508,78.14503737
22,0.556404047,1.937797523,0.690858269,0.194719649,0.297925656,0.495292385,0.798401612,213.4226229,2.239484565,79.15845084
20,0.432188127,2.382664799,0.284884118,0.180411171,0.106224708,0.495244317,0.871966251,210.5115735,0.767329733,78.07874263
24,0.713357147,2.933218882,0.790232199,0.210820672,0.163860283,0.495230798,0.578563399,211.8958217,1.490053152,78.59216026
21,0.240748676,2.871826825,0.430720321,0.317843178,0.157819752,0.494720958,0.718515735,211.4146496,1.567441428,78.41369353
21,0.554528197,2.265321454,0.236476782,0.368057862,0.138593787,0.49453164,0.509369663,229.9621485,1.717246094,85.29296089
24,0.714089283,1.823117359,0.528471291,0.375825597,0.113518989,0.494510506,0.529723638,211.3026777,1.577545355,78.37216316
21,0.21341771,3.435421476,0.798475362,0.21983205,0.264596924,0.494365605,0.608907367,232.5896704,2.098968041,86.26750876
24,0.529639308,2.237044134,0.201180215,0.153915376,0.162695236,0.494278032,0.819523376,229.5571054,1.206733652,85.1427304
23,0.340247119,2.525136227,0.347580877,0.272096662,0.11444348,0.49402366,0.645525473,229.2679781,1.158281666,85.03549309
22,0.543205124,2.104748781,0.50658372,0.258720808,0.125739621,0.493833174,0.725614734,229.22016,1.234644191,85.01775734
22,0.606904289,2.973571323,0.763452162,0.314694776,0.146655597,0.493707214,0.675754892,229.3977852,1.621507698,85.08363853
20,0.731308099,1.914751657,0.218216096,0.281158197,0.213781664,0.49361707,0.796475505,212.0050873,1.950535856,78.63268688
24,0.434509386,1.395370712,0.391695568,0.393614112,0.194210997,0.493558363,0.726364336,211.7929598,2.00875118,78.55400879
23,0.358855518,2.256189575,0.230544076,0.36566287,0.112878963,0.493479631,0.620374604,210.7106908,1.437821967,78.15259523
24,0.622150332,3.076107897,0.719375326,0.378764928,0.209557544,0.493431778,0.660565462,231.4387254,2.303020821,85.84062326
21,0.543373023,1.181942797,0.213012627,0.225559469,0.255214787,0.49333721,0.805966036,231.6764331,2.098170725,85.92878905
20,0.419485037,1.312812027,0.70359405,0.396664951,0.198082979,0.493183777,0.898672399,230.7358496,2.009485029,85.57992661
24,0.429695361,1.292042196,0.242583329,0.359370462,0.122203366,0.492879006,0.583083933,229.422785,1.519320033,85.09291096
23,0.716595919,1.778672072,0.448818435,0.242611931,0.114671372,0.492858904,0.782002235,210.1823456,1.137263232,77.95663199
23,0.253352021,2.986330742,0.465905816,0.30553308,0.293318869,0.49276809,0.770175398,213.2307446,2.521839135,79.08728317
20,0.671294853,2.348061279,0.272311505,0.239460958,0.242118875,0.492402827,0.883270302,212.6951069,2.02157862,78.88861514
20,0.524619393,1.218881272,0.323738597,0.294555364,0.207855239,0.492389071,0.754622564,211.7489452,1.982146811,78.53768378
21,0.779677023,1.747362625,0.6932307,0.363274629,0.278712821,0.492141031,0.536690796,213.5168919,2.779416531,79.1934152
24,0.650937966,1.529381771,0.221213516,0.185325048,0.204658708,0.492113585,0.52297665,212.0721527,1.686588354,78.65756144
21,0.423153192,3.429771849,0.751334401,0.211237472,0.267531786,0.491766684,0.597746053,213.3258885,2.152721625,79.12257206
21,0.587489275,3.104632923,0.661704903,0.319055919,0.185809096,0.491521036,0.762227551,229.1938269,1.871233052,85.00799039
24,0.316957813,3.293920529,0.249270164,0.290472969,0.19138321,0.491468296,0.614017287,230.076576,1.741107008,85.33540205
20,0.707729429,2.38648467,0.712572026,0.224398761,0.297291596,0.491017371,0.634906544,231.3811956,2.434319709,85.81928546
24,0.568012197,2.791372742,0.717095628,0.252290083,0.111517653,0.49097101,0.552126907,210.5375148,1.230092636,78.08836424
21,0.3441549,2.979995619,0.560778134,0.185938902,0.108004211,0.490727612,0.851096548,227.9063356,0.767643242,84.53045988
23,0.571303056,2.714459641,0.46681188,0.230312412,0.253343334,0.490253712,0.777831319,212.6713819,2.131185494,78.87981554
22,0.408198335,2.030317642,0.618945534,0.249997335,0.126598687,0.49020697,0.529246667,210.351064,1.254679956,78.01920962
21,0.635591559,2.0369238,0.320725215,0.197543343,0.122242191,0.490097297,0.697627517,228.4244721,1.025949036,84.7226367
21,0.580147227,2.700326999,0.768549977,0.32836255,0.262800838,0.490036504,0.536504341,213.2905927,2.502337877,79.10948084
22,0.7,2.4,0.3,0.4,0.3,0.49,0.88,212.7446171,2.99630777,78.90697848
21,0.436549806,2.854310449,0.213044587,0.390383908,0.156851865,0.489892132,0.639353225,210.6076919,1.847025242,78.11439292
23,0.572531317,1.529261925,0.523820512,0.217906686,0.234454147,0.489748953,0.71389868,211.9355767,1.95531722,78.60690539
21,0.643177954,1.939554126,0.275681088,0.243884183,0.272516554,0.48971932,0.87312933,230.5196608,2.275737048,85.4997422
24,0.565774758,1.639101161,0.407580654,0.250562427,0.199964189,0.489279782,0.62271072,230.0969444,1.778431902,85.34295667
24,0.779492939,2.92496022,0.496499424,0.348503969,0.135843133,0.489105372,0.611605627,210.2857119,1.651353899,77.99497053
24,0.478030666,1.46792619,0.356051655,0.305661838,0.239494668,0.488952002,0.745775641,230.6105627,2.193533775,85.53345771
23,0.795487655,1.40207501,0.671926825,0.154843456,0.223625172,0.488903915,0.64335362,230.0184029,1.771896203,85.31382564
20,0.798571865,2.374630109,0.556891553,0.303943841,0.276579007,0.488857523,0.757608801,212.9467421,2.538668724,78.98194664
23,0.337362404,3.089293067,0.555299456,0.257404067,0.169155527,0.488560755,0.658368052,210.3458508,1.489479044,78.01727607
21,0.630895989,1.844815964,0.442257215,0.220540639,0.283138196,0.488348905,0.522566756,213.2326592,2.374577558,79.08799328
23,0.683602127,2.251210285,0.444271834,0.371695571,0.107741734,0.487865992,0.622985904,209.7999696,1.533093359,77.81480872
21,0.664263482,1.422161577,0.468611936,0.265030695,0.121560344,0.487670052,0.769284114,228.143251,1.235734922,84.61833181
22,0.549341845,2.048414533,0.222970816,0.239670624,0.223933354,0.487626163,0.688968786,230.3122438,1.88506985,85.42281121
20,0.527824207,1.505823488,0.336849239,0.306325994,0.178712636,0.487548573,0.619237479,228.9237867,1.828830968,84.90783247
21,0.573127318,1.451720827,0.697330553,0.379699434,0.190352608,0.487520417,0.834595492,210.0416244,2.026720115,77.90443848
24,0.381693321,1.603803503,0.435231021,0.26302391,0.273281777,0.487265421,0.611252298,231.0438927,2.312419352,85.69417981
21,0.265650808,1.695538663,0.551437954,0.365520179,0.180275331,0.487153423,0.715527312,210.2311019,1.903043384,77.97471569
24,0.546247266,2.107777672,0.533127397,0.3629817,0.154693382,0.487109283,0.883014634,228.16883,1.74469749,84.62781905
24,0.679078917,3.391084201,0.47598782,0.305398897,0.159679597,0.486775842,0.635435775,210.344594,1.699324892,78.0168099
20,0.464224608,1.918738411,0.699436231,0.191434336,0.106783574,0.486447704,0.87543586,208.2568687,0.79373306,77.24247261
21,0.248850258,3.198735951,0.316187026,0.196622846,0.15004699,0.486342097,0.534312868,228.4265169,1.162748541,84.72339511
20,0.588480311,3.281103397,0.348081392,0.191084114,0.176863873,0.486318432,0.596329898,228.7170331,1.46604779,84.83114759
20,0.783864104,1.864159682,0.439174381,0.336440575,0.234482552,0.486113267,0.839868814,211.4076096,2.253848765,78.41108239
22,0.391733975,2.091802061,0.215075477,0.306746608,0.259141577,0.485896706,0.682293493,230.6156431,2.337954603,85.53534204
24,0.730071447,1.250170175,0.327628263,0.264934145,0.168840249,0.485755568,0.563210585,210.3175019,1.647064931,78.00676145
21,0.575279011,1.822880268,0.682891374,0.19018099,0.110709879,0.485616358,0.70084085,227.8129848,0.920714069,84.49583606
22,0.730295574,1.998017505,0.258067335,0.350886094,0.279715252,0.485555306,0.644666207,212.78692,2.748601619,78.92266863
24,0.753770004,2.750421847,0.52484054,0.323659677,0.165793306,0.485526006,0.88524699,209.4381463,1.771543991,77.68060844
22,0.302428739,3.467988307,0.47346092,0.154742337,0.278911295,0.485459925,0.689401357,230.4256552,2.067140684,85.46487552
23,0.660600505,2.504214152,0.446000836,0.264536254,0.238015367,0.485363737,0.779940197,229.6609767,2.127989288,85.18125625
22,0.33458314,1.675094842,0.502160287,0.244373701,0.16685697,0.485291745,0.799972882,227.8106196,1.408412075,84.4949588
20,0.268981679,1.877245717,0.572698925,0.317941444,0.204449462,0.485025214,0.831930247,229.6683794,1.897531467,85.18400191
22,0.518485782,2.29890197,0.343980626,0.38653151,0.118887195,0.484886068,0.708803324,227.8034217,1.553665587,84.4922891
23,0.391891117,3.211683422,0.24322602,0.39070638,0.121021629,0.484698623,0.73616987,227.724571,1.511681469,84.4630434
22,0.735915723,1.860238148,0.32729609,0.339296702,0.221704433,0.484673016,0.585973626,229.6938088,2.229146028,85.19343367
23,0.713266894,1.785727429,0.623029997,0.205887975,0.247159441,0.484452248,0.815365974,229.1332598,1.985833247,84.98552606
21,0.392363918,1.205760312,0.739450676,0.250541608,0.164444865,0.484445914,0.760880745,227.2235938,1.426761344,84.27723092
20,0.366586243,1.945311072,0.281827046,0.31472802,0.115572521,0.484344813,0.761665254,227.3173435,1.250827857,84.31200272
24,0.408602734,3.459229411,0.236634801,0.253103689,0.125635397,0.484276523,0.864904423,208.3154945,1.172218359,77.2642169
22,0.774108002,2.918326462,0.637713108,0.251363755,0.145480404,0.484248517,0.802241525,227.3677979,1.405205981,84.33071625
21,0.543301871,2.658612029,0.786839829,0.223928097,0.217023269,0.484155931,0.769881383,229.6489065,1.797567248,85.17677941
24,0.763241424,2.477537247,0.344902853,0.363412616,0.239775308,0.48404635,0.82337263,229.4403185,2.409321108,85.09941415
23,0.691527019,1.116100301,0.627574672,0.187155611,0.27252554,0.483841594,0.769141069,212.0698225,2.125110794,78.65669717
22,0.535993047,2.940112466,0.378940003,0.228314507,0.119227104,0.483618673,0.658773154,227.214985,1.118807633,84.27403794
22,0.72784011,2.821520687,0.692474135,0.203764464,0.157273263,0.483454292,0.80704798,226.9909592,1.340584793,84.19094675
24,0.302454569,2.332718988,0.616756221,0.155581381,0.290020126,0.483176677,0.770023674,229.5581713,2.084347851,85.14312572
21,0.525526029,1.801459688,0.234167815,0.228704588,0.22081431,0.48311983,0.890184445,229.0190344,1.809696627,84.94315985
22,0.702628122,2.730221166,0.385967333,0.161348001,0.141851359,0.483057997,0.818815853,208.3491029,1.118826848,77.27668227
22,0.388465304,2.663017836,0.309624279,0.317406251,0.266234365,0.4830184,0.625399526,229.9424927,2.395988802,85.28567055
20,0.693296803,1.908504569,0.699754024,0.387843825,0.284319154,0.482944242,0.682199009,212.4901969,2.836291508,78.81261402
21,0.727947079,2.971441733,0.739941551,0.348924628,0.15335819,0.482673659,0.805072395,227.0761735,1.759320794,84.22255277
24,0.732686771,1.203544795,0.783987396,0.167465425,0.291582543,0.482420774,0.808121669,212.0171152,2.177106525,78.63714803
21,0.53011771,3.023627087,0.321387775,0.356532546,0.291636256,0.482399378,0.849854116,229.966895,2.702350074,85.29472136
21,0.315689354,1.788222119,0.310247288,0.37545093,0.161852509,0.482396011,0.669441119,209.0775498,1.829283051,77.54686322
23,0.750843545,1.553762766,0.673786975,0.264344157,0.159929302,0.482389122,0.522400398,227.6056669,1.63122819,84.41894184
24,0.459533058,1.327014364,0.391682823,0.208355539,0.196405919,0.482341021,0.806440588,209.0802158,1.530236814,77.54785205
20,0.351644035,1.751616418,0.504844221,0.17225618,0.293151229,0.482193629,0.888515276,212.0558527,2.068434207,78.65151577
20,0.76971432,3.2701338,0.319789614,0.239656663,0.246109773,0.482190317,0.546402766,230.0557558,2.124068112,85.32767984
23,0.261959533,3.025614582,0.250066588,0.346607992,0.208236615,0.482146491,0.618925629,229.4717275,2.045553383,85.11106373
21,0.332544623,2.164687894,0.4456822,0.15008018,0.218445175,0.482131648,0.663415228,229.2397583,1.60718814,85.02502637
23,0.614694343,1.98855726,0.757698005,0.265683902,0.245147085,0.482127889,0.613429442,229.7102985,2.204880363,85.19954973
21,0.403099974,2.975328928,0.54146048,0.369512014,0.290675408,0.482097893,0.868590536,230.0241517,2.676746082,85.31595785
20,0.607689666,3.240249395,0.328516497,0.167901744,0.128490759,0.482044265,0.704264564,227.0388525,1.0406681,84.20871039
24,0.288283673,2.837821547,0.6859722,0.379188525,0.284450855,0.48180445,0.524037772,230.4017856,2.767338825,85.45602229
22,0.768889203,3.015007984,0.700920581,0.350973843,0.142465622,0.481616925,0.728247966,208.6876144,1.706573742,77.40223617
20,0.267228238,2.351343277,0.695800517,0.337764982,0.189626184,0.481504946,0.756515119,227.929346,1.878040929,84.53899445
21,0.670679917,1.30430184,0.776555145,0.354503917,0.174729021,0.481480557,0.649685981,209.5128098,1.931703725,77.70830115
22,0.25782822,3.42236968,0.311351695,0.390002907,0.249113328,0.481453704,0.593747826,230.1028983,2.450865986,85.34516499
24,0.538979537,2.336498788,0.218287586,0.383485155,0.216567266,0.48144843,0.620573355,229.577275,2.291410401,85.1502113
20,0.220381563,2.364454981,0.272577054,0.351301747,0.284560996,0.481332132,0.576450953,212.4767325,2.665592513,78.80762008
22,0.452267395,1.754193074,0.603891105,0.194251665,0.251356869,0.481328549,0.5359924,211.5533519,2.015211779,78.46513821
21,0.394935073,3.372711759,0.234241549,0.294033548,0.21025196,0.481041436,0.814054086,209.8141419,1.946418777,77.82006522
21,0.667694781,3.309801607,0.40046373,0.172757846,0.18270035,0.480971858,0.637729025,209.3349821,1.494262025,77.64234485
24,0.621938464,2.812178869,0.737372105,0.279880314,0.112117155,0.480885858,0.685538107,227.0176633,1.280175584,84.20085133
24,0.695280715,1.125542897,0.4083784,0.252118318,0.237834612,0.480688646,0.567267949,210.9851481,2.131491758,78.25439144
23,0.301094441,3.324287116,0.639908354,0.194935687,0.237524019,0.480681293,0.769909766,210.8310473,1.80917009,78.19723544
23,0.693000544,2.614186791,0.26552641,0.235520484,0.243283612,0.480610678,0.687762329,229.1480133,2.074744815,84.99099815
20,0.277049029,3.302319649,0.759448528,0.18695013,0.219211703,0.480609756,0.826696196,229.1474208,1.623058542,84.99077839
22,0.492620556,2.321432424,0.792023549,0.368176422,0.200243329,0.480419804,0.664303756,228.4109865,2.037926381,84.71763488
23,0.682765585,2.786884977,0.651409434,0.388670666,0.283573519,0.480365491,0.823067113,229.6082565,2.81470298,85.16170232
24,0.480897013,2.463169994,0.734320576,0.201695889,0.104338736,0.480308894,0.777247433,206.9551508,0.911958686,76.75966541
21,0.615057848,1.476972347,0.329993424,0.283780457,0.12360903,0.480271054,0.550910338,208.2047895,1.360853337,77.22315644
22,0.203444879,2.135804451,0.736640855,0.232321095,0.294123652,0.480257888,0.702496706,210.9294396,2.322513806,78.23372914
23,0.360658982,2.625698763,0.210081829,0.300332299,0.135503434,0.480125082,0.55707904,227.1652198,1.470198518,84.25558002
